0	-4.483466803
0.01	-5.482177705
0.02	-3.480888607
0.03	-3.479599509
0.04	-3.478310411
0.05	-2.477021313
0.06	-3.475732215
0.07	-2.474443117
0.08	-2.473154019
0.09	-3.471864921
0.1	-3.470575823
0.11	-2.469286725
0.12	-3.467997627
0.13	-4.466708529
0.14	-4.465419431
0.15	-4.464130333
0.16	-3.462841235
0.17	-3.461552137
0.18	-3.460263039
0.19	-1.458973941
0.2	-1.457684843
0.21	-3.456395745
0.22	-3.455106647
0.23	-2.453817549
0.24	-2.452528451
0.25	-3.451239353
0.26	-2.449950255
0.27	-3.448661157
0.28	-2.447372059
0.29	-1.446082961
0.3	-4.444793863
0.31	-3.443504765
0.32	-2.442215667
0.33	-2.440926569
0.34	-3.439637471
0.35	-3.438348373
0.36	-3.437059275
0.37	-3.435770177
0.38	-3.434481079
0.39	-2.433191981
0.4	-3.431902883
0.41	-4.430613785
0.42	-4.429324687
0.43	-5.428035589
0.44	-4.426746492
0.45	-2.425457394
0.46	-2.424168296
0.47	-0.422879198
0.48	-1.4215901
0.49	-2.420301002
0.5	-1.419011904
0.51	-2.417722806
0.52	-2.416433708
0.53	-2.41514461
0.54	-3.413855512
0.55	-4.412566414
0.56	-4.411277316
0.57	-2.409988218
0.58	-3.40869912
0.59	-5.407410022
0.6	-5.406120924
0.61	-6.404831826
0.62	-5.403542728
0.63	-6.40225363
0.64	-5.400964532
0.65	-6.399675434
0.66	-6.398386336
0.67	-6.397097238
0.68	-6.39580814
0.69	-6.394519042
0.7	-5.393229944
0.71	-7.391940846
0.72	-7.390651748
0.73	-7.38936265
0.74	-7.388073552
0.75	-10.38678445
0.76	-9.385495356
0.77	-11.38420626
0.78	-11.38291716
0.79	-11.38162806
0.8	-11.38033896
0.81	-10.37904987
0.82	-10.37776077
0.83	-11.37647167
0.84	-9.375182572
0.85	-9.373893474
0.86	-9.372604376
0.87	-10.37131528
0.88	-11.37002618
0.89	-11.36873708
0.9	-11.36744798
0.91	-10.36615889
0.92	-10.36486979
0.93	-11.36358069
0.94	-12.36229159
0.95	-11.36100249
0.96	-11.3597134
0.97	-11.3584243
0.98	-13.3571352
0.99	-12.3558461
1	-12.354557
1.01	-13.35326791
1.02	-14.35197881
1.03	-13.35068971
1.04	-13.34940061
1.05	-16.34811151
1.06	-15.34682242
1.07	-15.34553332
1.08	-15.34424422
1.09	-17.34295512
1.1	-19.34166602
1.11	-18.34037693
1.12	-17.33908783
1.13	-17.33779873
1.14	-18.33650963
1.15	-18.33522053
1.16	-18.33393144
1.17	-19.33264234
1.18	-17.33135324
1.19	-17.33006414
1.2	-18.32877504
1.21	-17.32748595
1.22	-18.32619685
1.23	-17.32490775
1.24	-18.32361865
1.25	-17.32232956
1.26	-18.32104046
1.27	-18.31975136
1.28	-19.31846226
1.29	-18.31717316
1.3	-19.31588407
1.31	-22.31459497
1.32	-21.31330587
1.33	-22.31201677
1.34	-22.31072767
1.35	-22.30943858
1.36	-22.30814948
1.37	-21.30686038
1.38	-21.30557128
1.39	-19.30428218
1.4	-21.30299309
1.41	-20.30170399
1.42	-19.30041489
1.43	-19.29912579
1.44	-19.29783669
1.45	-19.2965476
1.46	-18.2952585
1.47	-19.2939694
1.48	-19.2926803
1.49	-20.2913912
1.5	-19.29010211
1.51	-19.28881301
1.52	-18.28752391
1.53	-18.28623481
1.54	-18.28494571
1.55	-19.28365662
1.56	-20.28236752
1.57	-18.28107842
1.58	-17.27978932
1.59	-18.27850022
1.6	-18.27721113
1.61	-17.27592203
1.62	-18.27463293
1.63	-18.27334383
1.64	-17.27205473
1.65	-18.27076564
1.66	-18.26947654
1.67	-18.26818744
1.68	-17.26689834
1.69	-18.26560924
1.7	-19.26432015
1.71	-21.26303105
1.72	-20.26174195
1.73	-20.26045285
1.74	-18.25916375
1.75	-18.25787466
1.76	-18.25658556
1.77	-18.25529646
1.78	-19.25400736
1.79	-18.25271826
1.8	-18.25142917
1.81	-18.25014007
1.82	-18.24885097
1.83	-18.24756187
1.84	-18.24627277
1.85	-19.24498368
1.86	-20.24369458
1.87	-18.24240548
1.88	-18.24111638
1.89	-17.23982728
1.9	-17.23853819
1.91	-16.23724909
1.92	-15.23595999
1.93	-14.23467089
1.94	-14.23338179
1.95	-13.2320927
1.96	-15.2308036
1.97	-13.2295145
1.98	-13.2282254
1.99	-13.2269363
2	-15.22564721
2.01	-14.22435811
2.02	-14.22306901
2.03	-13.22177991
2.04	-13.22049081
2.05	-14.21920172
2.06	-14.21791262
2.07	-15.21662352
2.08	-14.21533442
2.09	-14.21404532
2.1	-13.21275623
2.11	-15.21146713
2.12	-15.21017803
2.13	-14.20888893
2.14	-14.20759983
2.15	-15.20631074
2.16	-14.20502164
2.17	-14.20373254
2.18	-14.20244344
2.19	-15.20115434
2.2	-12.19986525
2.21	-13.19857615
2.22	-14.19728705
2.23	-12.19599795
2.24	-14.19470885
2.25	-14.19341976
2.26	-11.19213066
2.27	-11.19084156
2.28	-13.18955246
2.29	-13.18826337
2.3	-11.18697427
2.31	-12.18568517
2.32	-12.18439607
2.33	-12.18310697
2.34	-11.18181788
2.35	-14.18052878
2.36	-13.17923968
2.37	-13.17795058
2.38	-13.17666148
2.39	-13.17537239
2.4	-13.17408329
2.41	-14.17279419
2.42	-12.17150509
2.43	-13.17021599
2.44	-13.1689269
2.45	-14.1676378
2.46	-14.1663487
2.47	-14.1650596
2.48	-15.1637705
2.49	-14.16248141
2.5	-15.16119231
2.51	-15.15990321
2.52	-15.15861411
2.53	-16.15732501
2.54	-14.15603592
2.55	-16.15474682
2.56	-15.15345772
2.57	-15.15216862
2.58	-14.15087952
2.59	-15.14959043
2.6	-15.14830133
2.61	-15.14701223
2.62	-15.14572313
2.63	-15.14443403
2.64	-17.14314494
2.65	-17.14185584
2.66	-17.14056674
2.67	-18.13927764
2.68	-18.13798854
2.69	-17.13669945
2.7	-17.13541035
2.71	-18.13412125
2.72	-17.13283215
2.73	-18.13154305
2.74	-20.13025396
2.75	-18.12896486
2.76	-19.12767576
2.77	-19.12638666
2.78	-19.12509756
2.79	-19.12380847
2.8	-18.12251937
2.81	-19.12123027
2.82	-19.11994117
2.83	-19.11865207
2.84	-19.11736298
2.85	-20.11607388
2.86	-20.11478478
2.87	-19.11349568
2.88	-18.11220658
2.89	-17.11091749
2.9	-16.10962839
2.91	-17.10833929
2.92	-17.10705019
2.93	-18.10576109
2.94	-18.104472
2.95	-19.1031829
2.96	-19.1018938
2.97	-21.1006047
2.98	-20.0993156
2.99	-20.09802651
3	-20.09673741
3.01	-20.09544831
3.02	-19.09415921
3.03	-18.09287011
3.04	-19.09158102
3.05	-18.09029192
3.06	-17.08900282
3.07	-16.08771372
3.08	-16.08642462
3.09	-16.08513553
3.1	-17.08384643
3.11	-16.08255733
3.12	-16.08126823
3.13	-16.07997913
3.14	-16.07869004
3.15	-15.07740094
3.16	-16.07611184
3.17	-16.07482274
3.18	-17.07353364
3.19	-16.07224455
3.2	-17.07095545
3.21	-17.06966635
3.22	-18.06837725
3.23	-16.06708815
3.24	-17.06579906
3.25	-15.06450996
3.26	-18.06322086
3.27	-17.06193176
3.28	-17.06064266
3.29	-17.05935357
3.3	-18.05806447
3.31	-18.05677537
3.32	-17.05548627
3.33	-18.05419718
3.34	-16.05290808
3.35	-15.05161898
3.36	-16.05032988
3.37	-17.04904078
3.38	-17.04775169
3.39	-16.04646259
3.4	-18.04517349
3.41	-20.04388439
3.42	-20.04259529
3.43	-19.0413062
3.44	-18.0400171
3.45	-18.038728
3.46	-18.0374389
3.47	-19.0361498
3.48	-21.03486071
3.49	-19.03357161
3.5	-20.03228251
3.51	-20.03099341
3.52	-20.02970431
3.53	-19.02841522
3.54	-19.02712612
3.55	-20.02583702
3.56	-21.02454792
3.57	-21.02325882
3.58	-19.02196973
3.59	-19.02068063
3.6	-18.01939153
3.61	-19.01810243
3.62	-19.01681333
3.63	-21.01552424
3.64	-19.01423514
3.65	-20.01294604
3.66	-21.01165694
3.67	-20.01036784
3.68	-20.00907875
3.69	-18.00778965
3.7	-18.00650055
3.71	-18.00521145
3.72	-18.00392235
3.73	-17.00263326
3.74	-14.00134416
3.75	-14.00005506
3.76	-15.99876596
3.77	-13.99747686
3.78	-15.99618777
3.79	-14.99489867
3.8	-15.99360957
3.81	-13.99232047
3.82	-15.99103137
3.83	-15.98974228
3.84	-15.98845318
3.85	-16.98716408
3.86	-14.98587498
3.87	-13.98458588
3.88	-12.98329679
3.89	-11.98200769
3.9	-11.98071859
3.91	-11.97942949
3.92	-11.97814039
3.93	-12.9768513
3.94	-11.9755622
3.95	-11.9742731
3.96	-11.972984
3.97	-11.9716949
3.98	-10.97040581
3.99	-10.96911671
4	-8.96782761
4.01	-10.96653851
4.02	-10.96524941
4.03	-10.96396032
4.04	-8.962671218
4.05	-9.96138212
4.06	-9.960093022
4.07	-10.95880392
4.08	-9.957514826
4.09	-9.956225728
4.1	-8.954936631
4.11	-11.95364753
4.12	-10.95235843
4.13	-9.951069337
4.14	-11.94978024
4.15	-10.94849114
4.16	-8.947202043
4.17	-8.945912945
4.18	-9.944623847
4.19	-8.943334749
4.2	-9.942045651
4.21	-10.94075655
4.22	-9.939467455
4.23	-10.93817836
4.24	-12.93688926
4.25	-10.93560016
4.26	-10.93431106
4.27	-12.93302196
4.28	-10.93173287
4.29	-11.93044377
4.3	-10.92915467
4.31	-11.92786557
4.32	-10.92657647
4.33	-11.92528738
4.34	-10.92399828
4.35	-11.92270918
4.36	-11.92142008
4.37	-9.920130985
4.38	-10.91884189
4.39	-9.917552789
4.4	-10.91626369
4.41	-10.91497459
4.42	-9.913685495
4.43	-9.912396397
4.44	-8.911107299
4.45	-9.909818201
4.46	-8.908529103
4.47	-8.907240005
4.48	-8.905950907
4.49	-8.904661809
4.5	-7.903372711
4.51	-6.902083613
4.52	-7.900794515
4.53	-6.899505417
4.54	-7.898216319
4.55	-8.896927221
4.56	-7.895638123
4.57	-6.894349025
4.58	-8.893059927
4.59	-6.891770829
4.6	-8.890481731
4.61	-8.889192633
4.62	-7.887903536
4.63	-8.886614438
4.64	-8.88532534
4.65	-10.88403624
4.66	-8.882747144
4.67	-9.881458046
4.68	-9.880168948
4.69	-9.87887985
4.7	-11.87759075
4.71	-11.87630165
4.72	-10.87501256
4.73	-11.87372346
